Time (BTJD),Normalised flux,batman model,GP model
2685.539588731328,1.000106,1.0,9.465237628569767e-05
2685.540977632621,0.99980485,1.0,9.4742258242686e-05
2685.5423665339135,1.0019498,1.0,9.485037509837646e-05
2685.5437554352065,1.0027947,1.0,9.497660218249493e-05
2685.545144336499,1.0014154,1.0,9.512129695155025e-05
2685.5465332377917,0.9980268,1.0,9.528550270831992e-05
2685.5479221395503,1.0013366,1.0,9.547055301362128e-05
2685.549311040843,0.99920917,1.0,9.567750083827598e-05
2685.550699942136,0.9986843,1.0,9.590749992915981e-05
2685.5520888434285,0.9990357,1.0,9.616152390523602e-05
2685.553477744721,1.0013151,1.0,9.64401762504341e-05
2685.554866646013,0.9984911,1.0,9.67438462273762e-05
2685.556255547305,1.0014611,1.0,9.707303572503712e-05
2685.557644448598,0.99724734,1.0,9.742806245505164e-05
2685.559033350356,1.0031965,1.0,9.780929829084073e-05
2685.560422251649,1.0008024,1.0,9.82167782266341e-05
2685.561811152942,0.9994993,1.0,9.865104554807047e-05
2685.5632000542346,0.99892354,1.0,9.911290987441035e-05
2685.564588955527,1.0008078,1.0,9.96030458428887e-05
2685.5659778568197,1.0007694,1.0,0.000100121908965356
2685.5673667581127,0.9997244,1.0,0.00010067007595249144
2685.5687556594053,1.0002047,1.0,0.00010124827858759566
2685.5701445606983,0.9978242,1.0,0.00010185722040745304
2685.571533461991,1.000291,1.0,0.00010249750299262672
2685.5729223632834,0.99814254,1.0,0.00010316930278642111
2685.5743112645764,1.0016435,1.0,0.00010387263340438935
2685.575700166334,0.99859345,1.0,0.00010460721601823764
2685.577089067626,1.0008216,1.0,0.00010537291046386343
2685.578477968919,0.9999871,1.0,0.00010616939896879174
2685.579866870211,1.0020673,1.0,0.00010699643174039153
2685.5812557715026,0.9991463,1.0,0.00010785387415324088
2685.5826446727956,0.999119,1.0,0.0001087419300098702
2685.584033574088,1.0002196,1.0,0.00010966066882867054
2685.585422475381,1.0013138,1.0,0.00011060993097067318
2685.5868113766737,0.9973736,1.0,0.00011158959544799174
2685.5882002779663,0.9986329,1.0,0.00011259965441690056
2685.5895891792593,1.0003825,1.0,0.00011363955408305593
2685.590978080552,1.0001091,1.0,0.00011470833445703654
2685.592366981845,0.9996626,1.0,0.00011580502011110383
2685.5937558831374,1.0003144,1.0,0.0001169286291520244
