Time (BTJD),Normalised flux,batman model,GP model
1629.0555143871238,0.9955279,1.0,-0.003420635666810501
1629.0569032758876,0.9995854,1.0,-0.0033778199577053636
1629.058292164652,0.996243,1.0,-0.003334819331198724
1629.0596810534157,0.9955547,1.0,-0.003291650887924491
1629.0610699417143,0.99710137,1.0,-0.003248331605716359
1629.0624588304775,0.9971646,1.0,-0.0032048786639259363
1629.0638477192415,0.9952968,1.0,-0.003161309121683331
1629.0652366080062,0.9972533,1.0,-0.0031176398917173165
1629.06662549677,0.9977307,1.0,-0.0030738882085917796
1629.0680143850677,0.99458927,1.0,-0.00303007116596532
1629.069403273831,1.0024128,1.0,-0.002986205628533134
1629.0707921625954,0.99562633,1.0,-0.0029423086835990153
1629.07218105136,0.99558556,1.0,-0.0028983959344932586
1629.0735699396582,0.99928886,1.0,-0.0028544830728365334
1629.0749588284216,0.9965256,1.0,-0.0028105860997647003
1629.0763477171859,0.9985162,1.0,-0.002766720497591302
1629.0777366059497,1.0016023,1.0,-0.0027229016186456345
1629.0791254942478,0.9958548,1.0,-0.002679144089713703
1629.080514383012,1.0004601,1.0,-0.002635461107074133
1629.081903271776,0.9932207,1.0,-0.0025918657503802844
1629.0832921600745,0.99532825,1.0,-0.0025483705348158248
1629.0846810488379,0.99636054,1.0,-0.002504989148034431
1629.0860699376012,0.9981753,1.0,-0.002461736387644242
1629.087458826366,1.0002667,1.0,-0.0024186274935552587
1629.088847714665,0.9991016,1.0,-0.0023756773838734535
1629.0902366034284,0.9988175,1.0,-0.0023328999122653737
1629.0916254921917,0.9970135,1.0,-0.002290308204402014
1629.0930143804899,0.9991767,1.0,-0.002247914963494635
1629.0944032692546,0.9994715,1.0,-0.002205732874145605
1629.0957921580186,1.0001698,1.0,-0.002163774147537545
1629.0971810467818,0.9971721,1.0,-0.0021220501698646643
1629.0985699350804,0.9945432,1.0,-0.0020805715478802167
1629.0999588238442,1.000187,1.0,-0.0020393491790489104
1629.1013477126075,0.99892825,1.0,-0.001998394983306895
1629.1027366009062,0.99735963,1.0,-0.00195772040436204
1629.1041254896709,0.9947216,1.0,-0.0019173364687252725
1629.1055143784347,1.0007914,1.0,-0.001877254697236097
1629.1069032667324,0.9986103,1.0,-0.0018374875673794477
1629.1082921554957,0.99839985,1.0,-0.0017980469545521016
1629.1096810442605,1.0040008,1.0,-0.0017589444615787597
1629.1110699325595,1.0008227,1.0,-0.0017201911963961036
1629.112458821323,1.0013756,1.0,-0.0016817962468067549
1629.1138477100862,0.9999583,1.0,-0.0016437673012673626
1629.1152365983844,1.0026976,1.0,-0.001606110819822204
1629.1166254871487,0.9989906,1.0,-0.0015688322054057124
1629.1180143759125,1.0002215,1.0,-0.001531935437235843
1629.119403264211,1.0011019,1.0,-0.0014954239142945802
1629.120792152975,1.0003448,1.0,-0.0014593002718032988
1629.1221810412735,0.99890035,1.0,-0.0014235661665003008
1629.1235699300369,0.9992835,1.0,-0.0013882224842414193
1629.1249588188007,0.99911165,1.0,-0.0013532699320761843
1629.1263477070997,1.0009941,1.0,-0.001318709026132514
1629.127736595864,0.9981244,1.0,-0.00128453994932487
1629.1291254846271,1.0015037,1.0,-0.001250762280358142
1629.1305143729246,0.9998564,1.0,-0.0012173754708934004
1629.1319032616889,0.99849397,1.0,-0.0011843781092576444
1629.133292149988,0.99726045,1.0,-0.0011517683804690426
1629.1346810387518,0.99541044,1.0,-0.001119544659938465
1629.136069927515,0.9975481,1.0,-0.0010877062582428376
1629.1374588158137,0.9978588,1.0,-0.0010562539246978808
1629.1388477045775,0.99491096,1.0,-0.001025189271364857
1629.1402365928761,1.001306,1.0,-0.000994514828829618
1629.14162548164,0.9984594,1.0,-0.0009642343868985215
1629.1430143699386,0.99916357,1.0,-0.0009343515071909003
1629.1444032587024,0.99970496,1.0,-0.0009048698018334633
1629.1457921474657,0.9970749,1.0,-0.0008757929792497787
1629.1471810357634,0.99969494,1.0,-0.0008471248101862283
1629.1485699245281,0.997848,1.0,-0.0008188697054436478
1629.1499588128272,0.99969405,1.0,-0.0007910323176059109
1629.1513477015906,1.001012,1.0,-0.0007636177156959967
1629.1527365898883,1.0006516,1.0,-0.0007366309246716884
1629.154125478652,1.002238,1.0,-0.0007100763243843566
1629.1555143669507,0.99746174,1.0,-0.0006839576191117747
1629.1569032557145,0.9991719,1.0,-0.0006582776837318338
1629.1582921444788,0.9999903,1.0,-0.0006330399100097361
1629.159681032777,1.0032296,1.0,-0.0006082479619000658
1629.1610699215403,1.0046031,1.0,-0.0005839051038865062
1629.162458809838,1.001794,1.0,-0.0005600130545578841
1629.1638476986027,0.99689364,1.0,-0.0005365714575669145
1629.1652365869018,0.99688274,1.0,-0.0005135791448676041
1629.1666254756651,0.99735725,1.0,-0.0004910358912407764
1629.1680143639628,1.0003648,1.0,-0.00046894284821141774
1629.1694032527266,1.0030901,1.0,-0.00044730209994781056
1629.1707921410257,0.9965196,1.0,-0.00042611550607163373
1629.17218102979,1.0017824,1.0,-0.00040538406396428694
1629.1735699180877,0.998178,1.0,-0.00038510945153547027
1629.1749588068515,0.9996244,1.0,-0.00036529310528909953
1629.17634769515,0.999397,1.0,-0.0003459369073679497
1629.1777365839132,1.0003746,1.0,-0.00032704298518249075
1629.1791254722116,0.9991277,1.0,-0.00030861365161660714
1629.1805143609763,1.0011898,1.0,-0.0002906511680331736
1629.1819032492745,1.0007907,1.0,-0.00027315796074411924
1629.1832921380378,1.0012294,1.0,-0.0002561360484168995
1629.1846810263355,1.0043662,1.0,-0.0002395870254563448
1629.1860699150998,1.0010254,1.0,-0.00022351166232525976
1629.1874588033988,1.0042545,1.0,-0.0002079091790113674
1629.1888476921627,0.99928236,1.0,-0.00019277777549797648
1629.1902365804604,0.9978282,1.0,-0.00017811430800973582
1629.191625468759,1.0018735,1.0,-0.00016391572592255876
1629.1930143575228,1.0005065,1.0,-0.00015017964080588087
1629.1957921345852,0.9982178,1.0,-0.00012408354399462418
1629.1971810228833,0.99931514,1.0,-0.0001117176680347498
1629.2013476887087,1.0032878,1.0,-7.732403453319936e-05
1629.2027365770077,1.001277,1.0,-6.675561706126487e-05
1629.2041254653068,1.0022938,1.0,-5.663154082635735e-05
1629.2055143540701,1.0026429,1.0,-4.694836245566769e-05
1629.2069032423678,0.99934554,1.0,-3.770168906769289e-05
1629.2082921311317,0.99724334,1.0,-2.8886230314273398e-05
1629.2096810194307,1.0000784,1.0,-2.0497041779421465e-05
1629.211069907729,0.9998938,1.0,-1.2530229175244934e-05
1629.2124587964922,1.002395,1.0,-4.982224088734277e-06
1629.2138476847908,1.0056009,1.0,2.1505801259813495e-06
1629.2152365735546,0.9999342,1.0,8.87290168849475e-06
1629.2166254618523,1.0030727,1.0,1.5191332725095208e-05
1629.218014350151,0.99960965,1.0,2.1113028648489518e-05
1629.2194032389157,1.0026987,1.0,2.664597982837691e-05
1629.2207921272138,0.999801,1.0,3.179838452704864e-05
1629.2221810159772,0.99949497,1.0,3.6579148483983914e-05
1629.2235699042749,0.9964481,1.0,4.0997154867827845e-05
1629.224958792574,0.99985945,1.0,4.506069162069082e-05
1629.2263476813387,1.0017616,1.0,4.8776704412389904e-05
1629.2277365696364,0.99888676,1.0,5.215181440521022e-05
1629.229125457934,1.0010409,1.0,5.519299094558505e-05
1629.2305143466979,1.0028255,1.0,5.7906939825436154e-05
1629.2319032349965,1.0015268,1.0,6.030071621654365e-05
1629.2332921232946,0.99669534,1.0,6.238238321110146e-05
1629.234681012059,0.99892133,1.0,6.416033670930688e-05
1629.236069900357,0.9985263,1.0,6.56418017923599e-05
1629.2374587886557,1.0005223,1.0,6.68331388686827e-05
1629.238847677419,1.0027897,1.0,6.774005788878767e-05
1629.2402365657172,0.998231,1.0,6.836842542301547e-05
1629.2416254540162,1.0018939,1.0,6.872479983299762e-05
1629.2430143427805,1.0020968,1.0,6.881542549042052e-05
1629.244403231078,1.0004946,1.0,6.864707749709709e-05
1629.2457921193754,1.0031084,1.0,6.822729822220097e-05
1629.2471810081397,1.000665,1.0,6.756410529829004e-05
1629.2485698964388,0.9977594,1.0,6.666651932141221e-05
1629.249958784737,0.99908507,1.0,6.554374237222049e-05
1629.2513476735003,1.0041335,1.0,6.42041177725261e-05
1629.2527365617989,0.99847174,1.0,6.265574504382698e-05
1629.254125450097,0.99829316,1.0,6.090777791922797e-05
1629.2555143388613,0.99869657,1.0,5.8968973667195e-05
1629.2569032271595,0.99857336,1.0,5.684721111154367e-05
1629.258292115458,1.0027928,1.0,5.4549596214092944e-05
1629.2596810037562,0.9978648,1.0,5.208280571178392e-05
1629.2610698925196,0.99898,1.0,4.9454058604680995e-05
1629.2624587808173,1.0023222,1.0,4.66699444088281e-05
1629.2638476691163,1.0013343,1.0,4.373665786694403e-05
1629.2652365574154,0.9968918,1.0,4.06611135463919e-05
1629.2666254461788,1.0027871,1.0,3.7450531972682555e-05
1629.2680143344764,1.000488,1.0,3.4111388977908774e-05
1629.2694032227746,0.99645406,1.0,3.065079787756275e-05
1629.2707921110737,1.003081,1.0,2.7075915104646242e-05
1629.272180999838,1.0007288,1.0,2.3392968823365834e-05
1629.2735698881356,1.0005898,1.0,1.9608924067604505e-05
1629.2749587764338,0.998438,1.0,1.5731240761152065e-05
1629.2763476647324,1.0017899,1.0,1.1767466614909239e-05
1629.2777365534955,1.0010245,1.0,7.72479417454619e-06
1629.279125441794,1.0023762,1.0,3.610934011355482e-06
1629.280514330093,0.9989803,1.0,-5.657527391011996e-07
1629.281903218391,0.9997936,1.0,-4.796142624052813e-06
1629.2832921071545,0.99757904,1.0,-9.071287478734646e-06
1629.2846809954522,0.99705034,1.0,-1.3382597313649214e-05
1629.2860698837512,0.9968188,1.0,-1.772254996812439e-05
1629.2874587720503,0.99806666,1.0,-2.2085057410969888e-05
1629.288847660348,0.9974992,1.0,-2.64654822025312e-05
1629.2902365491113,0.99947083,1.0,-3.086028898680038e-05
1629.29162543741,1.0005316,1.0,-3.526695903577348e-05
1629.293014325708,0.9958345,1.0,-3.968330337278392e-05
1629.2957921023049,1.0012003,1.0,-4.853836267137979e-05
1629.2971809910687,0.99982727,1.0,-5.29759723865153e-05
1629.2985698793664,1.0018717,1.0,-5.74193200842954e-05
1629.299958767664,1.0008436,1.0,-6.186734990865084e-05
1629.3013476559631,0.99765646,1.0,-6.631830229397728e-05
1629.3027365442622,0.9979565,1.0,-7.077014688883221e-05
1629.3041254325599,1.0019306,1.0,-7.52216937560668e-05
1629.3055143213232,1.0012487,1.0,-7.9672427988009e-05
1629.3069032096219,1.0029644,1.0,-8.412121786127713e-05
1629.3096809862186,0.99933726,1.0,-9.300389194399905e-05
1629.312458762815,1.0008496,1.0,-0.00010184530075607601
1629.3138476511135,0.9986764,1.0,-0.00010624258381664031
1629.316625428175,0.99824214,1.0,-0.0001149738681478496
1629.318014316474,1.0011297,1.0,-0.00011930193707287984
1629.3194032047727,0.9994935,1.0,-0.0001236015860687223
1629.3207920930704,1.0005299,1.0,-0.00012787013635706668
1629.322180981368,1.0019163,1.0,-0.00013210486588233206
1629.3235698696662,0.9982679,1.0,-0.00013630268264386292
1629.3249587579653,1.002772,1.0,-0.00014045987860000775
1629.3263476467296,1.0006917,1.0,-0.0001445728513067568
1629.327736535027,0.9954704,1.0,-0.00014863707326884246
1629.3291254233254,1.0010375,1.0,-0.00015264784877822013
1629.3305143116236,1.0017316,1.0,-0.00015660175463372283
1629.3319031999213,0.9971412,1.0,-0.0001604951599125659
1629.3332920882199,1.0003041,1.0,-0.00016432390915377404
1629.334680976519,0.99854356,1.0,-0.00016808452529226692
1629.336069864817,1.0015587,1.0,-0.0001717736825908034
1629.3374587531148,0.99954754,1.0,-0.00017538827642460397
1629.3388476414125,1.0005,1.0,-0.0001789247292293128
1629.3402365297115,0.9995968,1.0,-0.00018237932706566262
1629.343014306774,0.99755555,1.0,-0.00018902723356317708
1629.3444031950717,0.9963401,1.0,-0.00019221283394987854
1629.3457920833698,0.99590224,1.0,-0.00019530218957852785
1629.3471809716684,0.9991484,1.0,-0.00019829419017558525
1629.3485698599666,0.9969981,1.0,-0.0002011893432231071
1629.3499587482652,0.997869,1.0,-0.0002039889020900576
1629.3513476365633,0.9977473,1.0,-0.00020669524113359206
1629.352736524862,0.99844605,1.0,-0.0002093117533783495
1629.3541254131596,1.0044845,1.0,-0.00021184275901553473
1629.3555143014578,0.9986857,1.0,-0.00021429277642137645
1629.3569031897568,0.9971014,1.0,-0.00021666492907901347
1629.3582920780555,0.9994579,1.0,-0.000218962513370502
1629.3596809663532,0.9970728,1.0,-0.00022118981880192568
1629.3610698546506,1.0037494,1.0,-0.00022335166980125276
1629.362458742949,1.0005463,1.0,-0.00022545346924229825
1629.363847631248,1.0005902,1.0,-0.0002274994258455454
1629.3652365195462,1.0000491,1.0,-0.0002294930650721394
1629.366625407844,0.9971448,1.0,-0.0002314375285004111
1629.3680142961425,1.0007553,1.0,-0.0002333359962475301
1629.3694031844407,0.9987207,1.0,-0.0002351924069334821
1629.3707920727393,1.005557,1.0,-0.00023701065745784788
1629.3721809610374,0.9974321,1.0,-0.0002387944087940408
1629.373569849336,1.0003206,1.0,-0.0002405456408061113
1629.3749587376342,1.0046003,1.0,-0.00024226656990389284
1629.3763476259319,1.001334,1.0,-0.00024395899808682397
1629.3777365142296,1.0003542,1.0,-0.00024562290263641096
1629.3791254025286,1.0020444,1.0,-0.00024725725568053303
1629.3805142908277,0.99944836,1.0,-0.0002488604856564214
1629.3819031791254,0.9992874,1.0,-0.0002504302062498187
1629.383292067423,1.0010641,1.0,-0.0002519639628987269
1629.3846809557213,0.9998134,1.0,-0.0002534593547651731
1629.3860698440203,0.99863124,1.0,-0.0002549135516555223
1629.387458732319,0.9995806,1.0,-0.00025632366539463103
1629.3888476206166,0.9966945,1.0,-0.00025768717407226305
1629.390236508449,1.0022476,1.0,-0.00025900194336736515
1629.3916253967477,0.9983244,1.0,-0.000260266654927066
1629.3930142850454,1.0028697,1.0,-0.000261479496581174
1629.3944031733436,0.99524015,1.0,-0.00026263863727737924
1629.3957920616426,0.99580574,1.0,-0.0002637416643209711
1629.3971809499408,1.0026411,1.0,-0.00026478773794902377
1629.3985698382385,1.000766,1.0,-0.00026577746826372817
1629.3999587265362,0.99710023,1.0,-0.00026671070336969915
1629.4013476148352,0.9990588,1.0,-0.00026758689508155076
1629.4027365031343,1.0009112,1.0,-0.0002684063371508616
1629.404125391432,1.0001824,1.0,-0.00026916965248180436
1629.4055142797297,1.0001595,1.0,-0.00026987705780545657
1629.4069031675626,0.99984807,1.0,-0.00027052845547492765
1629.4082920558608,0.9987874,1.0,-0.00027112353040503745
1629.4096809441594,1.0003725,1.0,-0.0002716619467917347
1629.4110698324575,1.0017319,1.0,-0.0002721436018706669
1629.4124587207557,0.9994608,1.0,-0.00027256805953856933
1629.4138476090543,0.99905765,1.0,-0.00027293414522899795
1629.415236497352,0.9989105,1.0,-0.0002732406380199226
1629.4166253856501,1.0028262,1.0,-0.00027348661422010867
1629.4180142734835,0.99964476,1.0,-0.0002736711969704153
1629.4194031617812,1.0031966,1.0,-0.0002737925026736754
1629.420792050079,1.0006359,1.0,-0.00027384808878605504
1629.4221809383776,0.99930733,1.0,-0.00027383422996274387
1629.4235698266757,0.99767303,1.0,-0.0002737466020221735
1629.4249587149743,1.0004874,1.0,-0.00027358109367781047
1629.4263476032725,0.9999372,1.0,-0.0002733342380509818
1629.4277364911052,0.99686635,1.0,-0.00027300243459815743
1629.4291253794036,0.9974134,1.0,-0.00027258215865955115
1629.4305142677013,0.9983539,1.0,-0.00027207101589232785
1629.4319031559994,0.9988781,1.0,-0.00027146773579711514
1629.4332920442985,0.99860984,1.0,-0.0002707717567420609
1629.436069820429,0.998797,1.0,-0.0002691017654564698
1629.4374587087268,0.9985998,1.0,-0.00026812856174696087
1629.440236485324,0.9997101,1.0,-0.00026591008916565517
1629.4416253736226,1.0009654,1.0,-0.0002646674778702396
1629.4430142614547,1.000158,1.0,-0.0002633376355049011
1629.4444031497528,0.9971694,1.0,-0.00026192130222135734
1629.445792038051,0.99772197,1.0,-0.00026041915750607547
1629.4471809263496,0.99895966,1.0,-0.00025883287199102156
1629.448569814182,0.99681973,1.0,-0.00025716507141992917
1629.4499587024807,0.9992587,1.0,-0.00025541904527459636
1629.4513475907788,1.0000488,1.0,-0.00025359917424505607
1629.4527364790765,0.9992759,1.0,-0.00025171020417358303
1629.4541253673742,1.0038091,1.0,-0.0002497568322957777
1629.4555142552076,1.0027422,1.0,-0.00024774351806389205
1629.4569031435067,1.0017133,1.0,-0.0002456730776870808
1629.4582920318044,0.99812543,1.0,-0.0002435467553422166
1629.459680920102,1.0001678,1.0,-0.0002413649792585293
1629.4610698079348,1.000349,1.0,-0.00023912851610286
1629.4624586962336,1.0019841,1.0,-0.00023683805679564074
1629.4638475845322,0.9995468,1.0,-0.00023449384161966513
1629.46523647283,0.9965047,1.0,-0.0002320952880365823
1629.4666253606624,1.0006154,1.0,-0.000229641958556126
1629.468014248961,1.0045398,1.0,-0.00022713446714683894
1629.4694031372587,0.9976847,1.0,-0.00022457298734179787
1629.4707920250912,1.00004,1.0,-0.00022195613339870413
1629.4721809133903,0.9977659,1.0,-0.00021928278574101512
1629.4735698016889,0.99869406,1.0,-0.00021655207042348135
1629.4749586899866,1.0031093,1.0,-0.0002137638611175996
1629.4763475778186,0.9991746,1.0,-0.0002109182745105853
1629.4777364661177,0.9974804,1.0,-0.0002080143987420735
1629.4791253544165,1.0014575,1.0,-0.0002050514283019611
1629.4805142422483,1.0006373,1.0,-0.0002020292460143125
1629.481903130546,0.99808264,1.0,-0.00019894725898372823
1629.4832920188446,0.99875844,1.0,-0.0001958045685086507
1629.484680906677,0.9982248,1.0,-0.00019260086886729866
1629.4860697949757,0.99846613,1.0,-0.0001893364786942353
1629.4874586832739,1.0005019,1.0,-0.00018601245519245246
1629.4888475711068,1.0004323,1.0,-0.00018263037943100358
1629.490236459405,0.9987214,1.0,-0.0001791916317951392
1629.4916253477027,0.99576193,1.0,-0.0001756973965194586
1629.4930142355347,1.0004715,1.0,-0.00017214952018618224
1629.4944031238338,1.0020705,1.0,-0.0001685512817590773
1629.4957920121328,1.0017637,1.0,-0.00016490587964779202
1629.4971808999649,0.99594206,1.0,-0.00016121549087833031
1629.4985697882626,0.997142,1.0,-0.00015748174626240008
1629.4999586765607,1.0013214,1.0,-0.000153707691247007
1629.5027364526927,1.0005379,1.0,-0.00014605508240228549
1629.5041253409904,0.9966275,1.0,-0.00014218410145128146
1629.505514228823,1.0006638,1.0,-0.00013828828458017917
1629.5069031171215,0.99802667,1.0,-0.000134372336292099
1629.5082920049535,0.99886596,1.0,-0.00013044112020277332
1629.5096808932517,1.0009915,1.0,-0.0001265001470620586
1629.5110697815508,0.99990636,1.0,-0.0001225553394703649
1629.5124586693832,0.9994389,1.0,-0.00011861231041720988
1629.5152364459786,0.99989253,1.0,-0.00011075389401438152
1629.516625333812,0.99730825,1.0,-0.00010684993277643162
1629.518014222111,1.0005443,1.0,-0.00010297067101960877
1629.5194031099431,1.0018553,1.0,-9.912292436298209e-05
1629.5207919982408,1.0007753,1.0,-9.531333961410038e-05
1629.5221808860738,1.0025066,1.0,-9.154776165631873e-05
1629.5235697743715,1.0016532,1.0,-8.783133878975669e-05
1629.5249586626696,1.0017607,1.0,-8.416809899181033e-05
1629.526347550503,0.9968409,1.0,-8.056108691745223e-05
1629.5291253266332,1.0017092,1.0,-7.352679444438959e-05
1629.530514214931,1.0014832,1.0,-7.01065700225989e-05
1629.5319031027643,1.0004667,1.0,-6.675501170527731e-05
1629.5332919910634,0.9974838,1.0,-6.347424257469036e-05
1629.534680879361,0.9997507,1.0,-6.026630116129361e-05
1629.536069767193,0.99991506,1.0,-5.713407559182482e-05
1629.5388475433242,1.0018041,1.0,-5.110958543508293e-05
1629.5402364316228,0.9970197,1.0,-4.822366693579827e-05
1629.5416253194553,1.0055623,1.0,-4.542573968124852e-05
1629.543014207754,1.0008154,1.0,-4.2718940897468194e-05
1629.5444030955864,1.0029379,1.0,-4.010465785775352e-05
1629.545791983884,0.9985551,1.0,-3.7583249646866435e-05
1629.5471808717166,1.0010875,1.0,-3.515411182408723e-05
1629.5499586478486,1.0013523,1.0,-3.05706229229985e-05
1629.5513475361463,1.002841,1.0,-2.8414704103640887e-05
1629.5527364239783,1.0014969,1.0,-2.6347454291975048e-05
1629.5541253122765,0.99891186,1.0,-2.4366049556800995e-05
1629.5555142001099,0.99937916,1.0,-2.246700326957729e-05
1629.5569030884085,0.99801415,1.0,-2.0647143339269647e-05
1629.5582919762405,1.0001271,1.0,-1.8903799740122018e-05
1629.5596808645387,0.99811906,1.0,-1.72350528286902e-05
1629.5610697523714,0.9994861,1.0,-1.563929246928275e-05
1629.5624586406698,1.0009543,1.0,-1.4115613758525214e-05
1629.5638475285023,1.0010488,1.0,-1.2663389139078163e-05
1629.5652364168009,0.9985463,1.0,-1.1281621351222348e-05
1629.5666253046334,0.99996203,1.0,-9.969005249632623e-06
1629.568014192931,0.99995404,1.0,-8.724670362614262e-06
1629.5707919685965,0.99894345,1.0,-6.438044591550174e-06
1629.5721808568956,0.9967732,1.0,-5.394521442103617e-06
1629.5735697447276,0.9993161,1.0,-4.41745301649199e-06
1629.5749586330253,1.0006801,1.0,-3.508255811746075e-06
1629.5763475208582,1.0030807,1.0,-2.668829659047134e-06
1629.5777364091573,1.001522,1.0,-1.9006440631352817e-06
1629.5791252969898,0.9996525,1.0,-1.2039175893985288e-06
1629.5805141848218,1.0004987,1.0,-5.781152654371624e-07
1629.58190307312,1.0017782,1.0,-2.2667828947220414e-08
1629.583291960953,1.0029552,1.0,4.632727543807391e-07
1629.5846808492506,1.0018742,1.0,8.814603140727684e-07
1629.586069737083,0.99930084,1.0,1.2349835221137084e-06
1629.5874586253822,0.9993341,1.0,1.5277667948510043e-06
1629.5888475132151,1.002374,1.0,1.7635757114664585e-06
1629.5902364010472,1.0003749,1.0,1.946070709912817e-06
1629.5916252893448,1.0013002,1.0,2.079700356816261e-06
1629.5930141771782,0.99792266,1.0,2.169350391323377e-06
1629.5944030650116,1.0019288,1.0,2.220198787927785e-06
1629.5957919533091,0.9987929,1.0,2.236964703916655e-06
1629.597180841141,0.9999784,1.0,2.2247441264777734e-06
1629.5985697294395,0.9964028,1.0,2.1883668495092934e-06
1629.599958617272,0.99728066,1.0,2.1322257985900706e-06
1629.601347505105,1.0022687,1.0,2.0592064062796567e-06
1629.6027363934031,0.99751633,1.0,1.9711169088054703e-06
1629.604125281236,1.0025132,1.0,1.870098764733541e-06
1629.6055141690686,0.9961987,1.0,1.757836639360022e-06
1629.6069030573663,0.9998151,1.0,1.636341705024691e-06
1629.6082919451992,0.99878144,1.0,1.5064937564090997e-06
1629.6096808330326,0.9978778,1.0,1.368664202638925e-06
1629.6110697213308,0.9993157,1.0,1.2225912806584915e-06
1629.6124586091628,0.9999155,1.0,1.0670996895001394e-06
1629.615236385293,0.9971674,1.0,7.213171822062492e-07
1629.616625273126,0.9968418,1.0,5.273543162154226e-07
1629.6180141609584,0.99863476,1.0,3.1544563983132434e-07
1629.619403049257,1.0009091,1.0,8.086439695631498e-08
1629.6207919370895,0.9976007,1.0,-1.817998194209025e-07
1629.6221808249215,1.0000012,1.0,-4.779782198927052e-07
1629.6235697132201,1.0015529,1.0,-8.138745462016317e-07
1629.6249586010535,1.0017067,1.0,-1.195778491669408e-06
1629.626347488886,1.0031973,1.0,-1.6293017011115296e-06
1629.6277363771837,1.0015959,1.0,-2.119057851968087e-06
